1968,DAILY,SILVER
29-Jun-78,534.3,288.2
30-Jun-78,527.7,283.7
03-Jul-78,527.2,283.1
04-Jul-78,530.4,283.25
05-Jul-78,529.9,283.3
06-Jul-78,526.7,281.6
07-Jul-78,523.6,280.25
10-Jul-78,528.2,278.9
11-Jul-78,528.7,280.1
12-Jul-78,529.2,281.35
13-Jul-78,532.4,281
14-Jul-78,528.6,280.15
17-Jul-78,525.1,278.3
18-Jul-78,523.7,277.7
19-Jul-78,524.2,277.7
20-Jul-78,530.3,280
21-Jul-78,541.3,283.1
24-Jul-78,553.6,286
25-Jul-78,545.6,283.3
26-Jul-78,550,285.95
27-Jul-78,545.4,285.7
28-Jul-78,559.8,292.6
31-Jul-78,557.3,288.4
01-Aug-78,571.6,295.6
02-Aug-78,559.9,291.05
03-Aug-78,555.2,287.9
04-Aug-78,552,285.9
07-Aug-78,557.6,288.8
08-Aug-78,558.1,288.7
09-Aug-78,558.1,286.5
10-Aug-78,549.1,282.05
11-Aug-78,562.9,286.6
14-Aug-78,567.5,287
15-Aug-78,574.3,287.3
16-Aug-78,566,286.1
17-Aug-78,552.5,283.1
18-Aug-78,554.2,282.7
21-Aug-78,540.7,280.6
22-Aug-78,545.7,282.4
23-Aug-78,535.3,278.9
24-Aug-78,545.1,283
25-Aug-78,539.7,280.8
28-Aug-78,***,***
29-Aug-78,543.5,283.2
30-Aug-78,553,284.45
31-Aug-78,553.1,284.9
01-Sep-78,551.9,284
04-Sep-78,558.6,286.45
05-Sep-78,556.2,286.1
06-Sep-78,556.1,286.55
07-Sep-78,552.2,285.4
08-Sep-78,549.6,283.25
11-Sep-78,547.1,283.2
12-Sep-78,549.9,283
13-Sep-78,551.9,283.25
14-Sep-78,560.1,285.2
15-Sep-78,557.1,284.2
18-Sep-78,555.1,284.4
19-Sep-78,560,285.4
20-Sep-78,564.8,285.05
21-Sep-78,567.8,286.1
22-Sep-78,562,286.35
25-Sep-78,569.3,289
26-Sep-78,573,288.65
27-Sep-78,565.8,286.35
28-Sep-78,567.6,288.05
29-Sep-78,566.8,287.25
02-Oct-78,567.3,288.35
03-Oct-78,576.7,293
04-Oct-78,585.3,295
05-Oct-78,584.4,294.65
06-Oct-78,583.7,294.95
09-Oct-78,579.6,292.5
10-Oct-78,598.9,302.1
11-Oct-78,597.5,299.9
12-Oct-78,601.3,301.2
13-Oct-78,593.1,298.15
16-Oct-78,589.2,297.9
17-Oct-78,596.8,298.85
18-Oct-78,598.9,299.8
19-Oct-78,591.9,297.6
20-Oct-78,592.5,296.35
23-Oct-78,591.4,294.25
24-Oct-78,582.9,290.5
25-Oct-78,593.6,293.3
26-Oct-78,611.1,296.5
27-Oct-78,611.5,295.2
30-Oct-78,624.9,298.1
31-Oct-78,626.4,298.85
01-Nov-78,613.4,299.4
02-Nov-78,585.4,294.9
03-Nov-78,580.6,293.25
06-Nov-78,577.5,292.55
07-Nov-78,585.6,295.95
08-Nov-78,588.7,298.85
09-Nov-78,581.5,294.45
10-Nov-78,572.7,290.8
13-Nov-78,572,290.8
14-Nov-78,585.8,297.6
15-Nov-78,577.3,293.4
16-Nov-78,567.1,289
17-Nov-78,577.5,296.05
20-Nov-78,592.5,307.75
21-Nov-78,592.8,304.45
22-Nov-78,594.7,305.4
23-Nov-78,598.4,307.1
24-Nov-78,603.7,311.2
27-Nov-78,601.6,310.6
28-Nov-78,597,307.35
29-Nov-78,589.7,302.7
30-Nov-78,590.8,303
01-Dec-78,594.9,307.05
04-Dec-78,594.2,306.9
05-Dec-78,586.5,301.95
06-Dec-78,584.1,299.35
07-Dec-78,585.7,300.35
08-Dec-78,585.8,300.2
11-Dec-78,589.9,299.1
12-Dec-78,584.4,296.8
13-Dec-78,585.4,297.3
14-Dec-78,586.9,297.6
15-Dec-78,588,296.8
18-Dec-78,598,298
19-Dec-78,602.5,298.05
20-Dec-78,598.1,296.7
21-Dec-78,594.3,298.65
22-Dec-78,595.3,296.75
25-Dec-78,***,***
26-Dec-78,***,***
27-Dec-78,598.9,295.45
28-Dec-78,602.8,295.35
29-Dec-78,602.1,296





1979,DAILY,SILVER
 ,US¢,GBP

02-Jan-79,608.3,296.9
03-Jan-79,598.9,297
04-Jan-79,598.2,296.5
05-Jan-79,598.4,296.4
08-Jan-79,600.9,297.1
09-Jan-79,601.9,297.6
10-Jan-79,598,298.35
11-Jan-79,599.3,299.3
12-Jan-79,593.5,298.25
15-Jan-79,594.2,298
16-Jan-79,604.2,303.1
17-Jan-79,619.6,308.2
18-Jan-79,620.9,310.05
19-Jan-79,624.2,310.8
22-Jan-79,633.1,316.85
23-Jan-79,627.6,314
24-Jan-79,641,321.1
25-Jan-79,653.2,327.4
26-Jan-79,654.8,328.2
29-Jan-79,660.7,331.2
30-Jan-79,659.5,330.2
31-Jan-79,671.1,336.4
01-Feb-79,664.4,334.8
02-Feb-79,661.5,334.1
05-Feb-79,707.8,356.2
06-Feb-79,706.2,353.9
07-Feb-79,730.7,363.9
08-Feb-79,751.5,373.2
09-Feb-79,700.4,350
12-Feb-79,736.5,366.4
13-Feb-79,711.8,356.5
14-Feb-79,695.1,347.35
15-Feb-79,726.5,363.05
16-Feb-79,735,366.9
19-Feb-79,769,383.6
20-Feb-79,768.7,383.7
21-Feb-79,785,390.85
22-Feb-79,780.1,388.2
23-Feb-79,771.8,384
26-Feb-79,775.1,384.3
27-Feb-79,750.3,370.6
28-Feb-79,768.9,380
01-Mar-79,762.4,376.8
02-Mar-79,768.6,380.2
05-Mar-79,736.8,364.1
06-Mar-79,739.2,365.15
07-Mar-79,737.7,363.9
08-Mar-79,722.6,354
09-Mar-79,724.7,355.2
12-Mar-79,726.4,355.9
13-Mar-79,712.6,348.35
14-Mar-79,716.3,351.3
15-Mar-79,714.1,350.4
16-Mar-79,734.5,360.8
19-Mar-79,735.4,362.8
20-Mar-79,732.4,360.85
21-Mar-79,737.5,362.5
22-Mar-79,758.1,372.9
23-Mar-79,755.5,371.25
26-Mar-79,766.9,375.65
27-Mar-79,772.6,376.15
28-Mar-79,763.9,371.9
29-Mar-79,750.5,365.4
30-Mar-79,745.3,360.6
02-Apr-79,746.1,360.4
03-Apr-79,743,359.3
04-Apr-79,733.1,354.55
05-Apr-79,739.1,357.45
06-Apr-79,739.3,354.3
09-Apr-79,749.1,358.15
10-Apr-79,757.8,360.6
11-Apr-79,752,358
12-Apr-79,738.6,354.15
13-Apr-79,***,***
16-Apr-79,***,***
17-Apr-79,734,351.8
18-Apr-79,739.1,355.05
19-Apr-79,752,362.05
20-Apr-79,737.1,355.8
23-Apr-79,735.5,355.35
24-Apr-79,744.6,360.1
25-Apr-79,744.3,362.2
26-Apr-79,750.9,367
27-Apr-79,757,369.55
30-Apr-79,765.1,371.75
01-May-79,802,388.4
02-May-79,788.6,381.35
03-May-79,792.6,381.5
04-May-79,800.9,386.45
07-May-79,***,***
08-May-79,828.4,399.5
09-May-79,811.8,392.4
10-May-79,837.5,408
11-May-79,835.2,407.8
14-May-79,826.8,404.8
15-May-79,846.8,413.4
16-May-79,842.5,408.9
17-May-79,839,407.3
18-May-79,833.1,406.1
21-May-79,843.1,412.9
22-May-79,854,418.55
23-May-79,860,419.6
24-May-79,858.8,417.8
25-May-79,874.1,426.3
28-May-79,***,***
29-May-79,894.6,435.8
30-May-79,867,421.2
31-May-79,877.2,424.2
01-Jun-79,863.4,416.3
04-Jun-79,843,405.7
05-Jun-79,849.4,408.05
06-Jun-79,863.8,415.6
07-Jun-79,844.6,408.6
08-Jun-79,849.1,410.7
11-Jun-79,862.4,417.2
12-Jun-79,844.8,407.4
13-Jun-79,829.4,395.8
14-Jun-79,842,400.85
15-Jun-79,848,403.4
18-Jun-79,848.1,402.7
19-Jun-79,845,401.05
20-Jun-79,865,406.4
21-Jun-79,867.3,404.25
22-Jun-79,875.5,407.9
25-Jun-79,882.3,408.1
26-Jun-79,863.9,403.6
27-Jun-79,863.2,400
28-Jun-79,852.8,393.4
29-Jun-79,853.6,393.65
02-Jul-79,869.7,397.2
03-Jul-79,860.2,392.05
04-Jul-79,874.5,392.6
05-Jul-79,883.8,393.5
06-Jul-79,893.1,401.45
09-Jul-79,889.2,403
10-Jul-79,904.2,408.4
11-Jul-79,912,408.15
12-Jul-79,918.5,411.05
13-Jul-79,892.2,401.1
16-Jul-79,906.9,404.95
17-Jul-79,940.1,416.05
18-Jul-79,956.4,417.65
19-Jul-79,935.2,408.8
20-Jul-79,930.3,407
23-Jul-79,956.1,417.3
24-Jul-79,958.2,412.3
25-Jul-79,936.5,404.6
26-Jul-79,948.5,407.2
27-Jul-79,950.1,409.1
30-Jul-79,933.2,402.4
31-Jul-79,908.3,397.95
01-Aug-79,909.5,404.6
02-Aug-79,912.5,402.5
03-Aug-79,900.2,396.55
06-Aug-79,886,390.2
07-Aug-79,878.2,392.3
08-Aug-79,879.5,396.5
09-Aug-79,900.6,405.4
10-Aug-79,913.1,407.3
13-Aug-79,908.9,403.35
14-Aug-79,883.7,397.2
15-Aug-79,908.8,405.6
16-Aug-79,906.5,405.8
17-Aug-79,924.7,416.75
20-Aug-79,914.9,413.35
21-Aug-79,915.9,413.05
22-Aug-79,951.4,428.95
23-Aug-79,949.6,425.85
24-Aug-79,975.6,438.65
27-Aug-79,***,***
28-Aug-79,994.9,442.75
29-Aug-79,1008.2,448.2
30-Aug-79,1038.6,462.2
31-Aug-79,1032,458.25
03-Sep-79,1090.5,484.5
04-Sep-79,1094.8,489.2
05-Sep-79,1148,511.65
06-Sep-79,1254.8,558.95
07-Sep-79,1172.2,521.5
10-Sep-79,1220,542.3
11-Sep-79,1221,544.4
12-Sep-79,1228.5,551.6
13-Sep-79,1194.1,539.6
14-Sep-79,1300,596.3
17-Sep-79,1340,628.65
18-Sep-79,1830.3,850.5
19-Sep-79,1548,722.1
20-Sep-79,1650,761.4
21-Sep-79,1403.9,651
24-Sep-79,1600,741.8
25-Sep-79,1475,683
26-Sep-79,1472,678.7
27-Sep-79,1631,742.5
28-Sep-79,1625,739.4
01-Oct-79,1709,779.3
02-Oct-79,1810,825
03-Oct-79,1700,773.6
04-Oct-79,1490,682.55
05-Oct-79,1530,701.2
08-Oct-79,1530,707.7
09-Oct-79,1620,755.95
10-Oct-79,1690,779.7
11-Oct-79,1674.5,772.9
12-Oct-79,1697.5,787.8
15-Oct-79,1774,823
16-Oct-79,1746.4,810.2
17-Oct-79,1680,781.8
18-Oct-79,1621,754.5
19-Oct-79,1731.3,804.5
22-Oct-79,1745,811.1
23-Oct-79,1701.6,795.2
24-Oct-79,1721,816.8
25-Oct-79,1712.2,810.3
26-Oct-79,1649,782.6
29-Oct-79,1579.2,750.2
30-Oct-79,1601.1,771.8
31-Oct-79,1660,799.2
01-Nov-79,1632,785.9
02-Nov-79,1601.5,778
05-Nov-79,1620,786.2
06-Nov-79,1653,797
07-Nov-79,1674,800.6
08-Nov-79,1640,782.55
09-Nov-79,1640.5,785.5
12-Nov-79,1645,783
13-Nov-79,1621,768.1
14-Nov-79,1606,761.7
15-Nov-79,1610,761.2
16-Nov-79,1620,755.95
19-Nov-79,1638,750.35
20-Nov-79,1623,750.85
21-Nov-79,1645,754.25
22-Nov-79,1619,744.8
23-Nov-79,1608,744.45
26-Nov-79,1628,755.9
27-Nov-79,1671.2,771.4
28-Nov-79,1797,829.45
29-Nov-79,1866,853.8
30-Nov-79,1900,865.6
03-Dec-79,1988,897.8
04-Dec-79,1951.5,888.25
05-Dec-79,1910,876.15
06-Dec-79,1958,895.5
07-Dec-79,1910.5,880.6
10-Dec-79,1900.9,877
11-Dec-79,1985,908.05
12-Dec-79,2014,915
13-Dec-79,2051.8,932.2
14-Dec-79,2090,951.5
17-Dec-79,2160,980
18-Dec-79,2320.6,1054.1
19-Dec-79,2387,1084
20-Dec-79,2350,1067.45
21-Dec-79,2344,1067.3
24-Dec-79,2460,1115.1
25-Dec-79,***,***
26-Dec-79,***,***
27-Dec-79,2751,1235
28-Dec-79,2785,1249.7
31-Dec-79,3220,1446.85











1980,DAILY,SILVER
 ,US¢,GBP

01-Jan-80,***,***
02-Jan-80,3995,1793.7
03-Jan-80,3700,1648.1
04-Jan-80,3275,1463.05
07-Jan-80,3900,1733.95
08-Jan-80,3352,1486.1
09-Jan-80,3315,1463.6
10-Jan-80,3395.5,1504.1
11-Jan-80,3661,1621.35
14-Jan-80,3975,1756.1
15-Jan-80,4400,1919.7
16-Jan-80,4801.2,2109.5
17-Jan-80,4335,1915.6
18-Jan-80,4945,2165.05
21-Jan-80,4900,2137.4
22-Jan-80,4155,1821.6
23-Jan-80,3847.8,1692.1
24-Jan-80,4150,1821
25-Jan-80,3830,1680.35
28-Jan-80,3530,1560
29-Jan-80,3700,1642.6
30-Jan-80,3735,1649
31-Jan-80,3528,1554.2
01-Feb-80,3531.4,1555
04-Feb-80,3450,1516.8
05-Feb-80,3375.5,1472.2
06-Feb-80,3912,1701.6
07-Feb-80,3830,1659.1
08-Feb-80,3680,1599.65
11-Feb-80,4025,1743.9
12-Feb-80,3949,1714.7
13-Feb-80,3886,1683
14-Feb-80,3743.3,1623.5
15-Feb-80,3610.8,1565.5
18-Feb-80,3575,1557.4
19-Feb-80,3535,1551.45
20-Feb-80,3000,1316.95
21-Feb-80,3350,1465.3
22-Feb-80,3320,1456.15
25-Feb-80,3280,1441.75
26-Feb-80,3350,1469.6
27-Feb-80,3300,1443.45
28-Feb-80,3501,1531.5
29-Feb-80,3552,1558.9
03-Mar-80,3475,1534.9
04-Mar-80,3464,1545.7
05-Mar-80,3631,1622.1
06-Mar-80,3553.8,1594.5
07-Mar-80,3245,1458.15
10-Mar-80,3061.8,1380.1
11-Mar-80,2815,1266
12-Mar-80,2965,1326.6
13-Mar-80,2700,1212.65
14-Mar-80,2301,1044.25
17-Mar-80,1901,877.05
18-Mar-80,1660,760.6
19-Mar-80,2065,941.2
20-Mar-80,2260,1026.6
21-Mar-80,2103,960.3
24-Mar-80,2305,1056.6
25-Mar-80,2125.5,969.35
26-Mar-80,1965,893.6
27-Mar-80,1600,733.95
28-Mar-80,1399,644.7
31-Mar-80,1349.4,622.4
01-Apr-80,1699,793.9
02-Apr-80,1499,699.15
03-Apr-80,1475,687.5
04-Apr-80,***,***
07-Apr-80,***,***
08-Apr-80,1662,775
09-Apr-80,1760,805.5
10-Apr-80,1554,709.3
11-Apr-80,1562,712.4
14-Apr-80,1584,717.1
15-Apr-80,1455.1,662.1
16-Apr-80,1475,670.45
17-Apr-80,1475,662.9
18-Apr-80,1457.9,655.3
21-Apr-80,1420,637.2
22-Apr-80,1356,605.35
23-Apr-80,1400,621.1
24-Apr-80,1425.1,627.9
25-Apr-80,1552,679.2
28-Apr-80,1375,599.8
29-Apr-80,1387,607.55
30-Apr-80,1383.4,609.7
01-May-80,1200,530.4
02-May-80,1310,579
05-May-80,***,***
06-May-80,1340,585.7
07-May-80,1270,555.5
08-May-80,1323,579.4
09-May-80,1301,570.7
12-May-80,1274,559.7
13-May-80,1276,557.6
14-May-80,1306.5,571.2
15-May-80,1277.2,555.9
16-May-80,1279.5,559.7
19-May-80,1240,542.55
20-May-80,1200,524.3
21-May-80,1200.1,517.5
22-May-80,1089,467.8
23-May-80,1137.4,487.1
26-May-80,***,***
27-May-80,1230,517.9
28-May-80,1398,592.6
29-May-80,1307,555.95
30-May-80,1370,587.6
02-Jun-80,1465,621.95
03-Jun-80,1416.7,605.8
04-Jun-80,1515,653.3
05-Jun-80,1600,687.65
06-Jun-80,1702.5,730.2
09-Jun-80,1785,758.9
10-Jun-80,1560,670
11-Jun-80,1546,661.3
12-Jun-80,1530,653.55
13-Jun-80,1615,688.35
16-Jun-80,1600,683.55
17-Jun-80,1550,665.25
18-Jun-80,1578.7,677
19-Jun-80,1550,665.4
20-Jun-80,1571,673.4
23-Jun-80,1546.5,660.6
24-Jun-80,1547,662.25
25-Jun-80,1607,689.1
26-Jun-80,1609.9,688.3
27-Jun-80,1626,693.1
30-Jun-80,1675,709.4
01-Jul-80,1710.1,724.3
02-Jul-80,1729.4,732
03-Jul-80,1676.7,715
04-Jul-80,1690,719
07-Jul-80,1680,711.2
08-Jul-80,1746,733.2
09-Jul-80,1700.4,716
10-Jul-80,1649,694.15
11-Jul-80,1620,682.25
14-Jul-80,1589.9,668.95
15-Jul-80,1550,654
16-Jul-80,1595,673
17-Jul-80,1598.7,673
18-Jul-80,1536.1,646.8
21-Jul-80,1556.5,654
22-Jul-80,1545.3,648.6
23-Jul-80,1596,668.9
24-Jul-80,1617.3,676.7
25-Jul-80,1665,694.7
28-Jul-80,1637,684.1
29-Jul-80,1637,688.1
30-Jul-80,1628,687.5
31-Jul-80,1578,672.9
01-Aug-80,1561,668.8
04-Aug-80,1567.5,667
05-Aug-80,1607,682.45
06-Aug-80,1590,670.2
07-Aug-80,1615,680.15
08-Aug-80,1616.2,682.2
11-Aug-80,1566,660.25
12-Aug-80,1565,660.2
13-Aug-80,1580,664.35
14-Aug-80,1583.1,666
15-Aug-80,1586,667.2
18-Aug-80,1548.1,653.9
19-Aug-80,1581.2,669.3
20-Aug-80,1593.1,673.2
21-Aug-80,1622.5,685.6
22-Aug-80,1619,683.95
25-Aug-80,***,***
26-Aug-80,1610,678.45
27-Aug-80,1606.5,672.65
28-Aug-80,1616,676
29-Aug-80,1606,671
01-Sep-80,1599,665.7
02-Sep-80,1618.6,670.1
03-Sep-80,1620.5,670.35
04-Sep-80,1628.2,673.1
05-Sep-80,1702.9,704.55
08-Sep-80,1810,748.25
09-Sep-80,1875,775.3
10-Sep-80,1971.8,820.55
11-Sep-80,1942,804.5
12-Sep-80,2165,896.5
15-Sep-80,1972.6,824.5
16-Sep-80,1978,830.05
17-Sep-80,2175,909.3
18-Sep-80,2093,875.55
19-Sep-80,2095,878.6
22-Sep-80,2292,956.7
23-Sep-80,2325,968.35
24-Sep-80,2354,978.8
25-Sep-80,2140,891.3
26-Sep-80,2224,927.05
29-Sep-80,2131,890.1
30-Sep-80,2050.1,858.15
01-Oct-80,2175.2,908.8
02-Oct-80,2120,886.85
03-Oct-80,1991,833.8
06-Oct-80,2050,855.05
07-Oct-80,2085,871.7
08-Oct-80,2070,865
09-Oct-80,2137.2,893.5
10-Oct-80,2147,894
13-Oct-80,2126,881.6
14-Oct-80,2066.7,856.5
15-Oct-80,2103,873.6
16-Oct-80,2100,871.7
17-Oct-80,2060,852.65
20-Oct-80,2015,833.5
21-Oct-80,1969,806
22-Oct-80,1990,816.25
23-Oct-80,1900,778.4
24-Oct-80,1893,770.5
27-Oct-80,1890,773.3
28-Oct-80,1864,767.4
29-Oct-80,1912.5,783
30-Oct-80,1945.3,796.3
31-Oct-80,1887.5,773.9
03-Nov-80,1883,770
04-Nov-80,1975.3,807.25
05-Nov-80,2010,821.9
06-Nov-80,1885,769.4
07-Nov-80,1750,720.9
10-Nov-80,1855.1,775.4
11-Nov-80,1760,734.4
12-Nov-80,1813,757.6
13-Nov-80,1832,758.45
14-Nov-80,1853.9,767.8
17-Nov-80,1814.7,759.7
18-Nov-80,1840.5,768.5
19-Nov-80,1890,791.8
20-Nov-80,1929.4,806.6
21-Nov-80,1926,811.45
24-Nov-80,1900.5,806.5
25-Nov-80,1794,760.8
26-Nov-80,1856.9,781.85
27-Nov-80,1845,780.45
28-Nov-80,1842.2,781.1
01-Dec-80,1890.2,804.35
02-Dec-80,1862,791.5
03-Dec-80,1847,789
04-Dec-80,1862.2,793.1
05-Dec-80,1805,772.2
08-Dec-80,1742.9,744.1
09-Dec-80,1720,736.3
10-Dec-80,1611.5,689.7
11-Dec-80,1487.9,643
12-Dec-80,1430,618.5
15-Dec-80,1599.8,684.7
16-Dec-80,1445,623.1
17-Dec-80,1511,651
18-Dec-80,1560,671
19-Dec-80,1530,659.2
22-Dec-80,1591,677.6
23-Dec-80,1614.8,681.05
24-Dec-80,1650,694.15
29-Dec-80,1620.8,687.5
30-Dec-80,1559,654.6
31-Dec-80,1550,650.3
